company,date,location,market,channel,product_category,total_sale_amount
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-11,Edinburgh,small business,business-to-business,software,693.2
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-13,Coventry,small business,business-to-business,legal,1662.96
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-15,Armag,medium sized business,business-to-business,technology implementation,3342.92
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-15,Carlisle,large businesses,business-to-business,plastic,2349.85
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-21,St Albans,large businesses,business-to-business,masonry materials,718.44
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-25,Preston,small business,business-to-business,accounting,3927.87
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-06,Oxford,small business,business-to-business,technology implementation,774.9
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-18,Sheffield,large businesses,business-to-business,software,448.44
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-08,Peterborough,medium sized business,business-to-business,legal,258.81
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-21,St Albans,small business,business-to-business,legal,83.14
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-10,York,small business,business-to-business,hardware,301.88
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-14,Cambridge,large businesses,business-to-business,metals,3573.2
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-08,Durham,large businesses,business-to-business,metals,915.8
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-20,York,small business,business-to-business,accounting,1889.3
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-16,Coventry,large businesses,business-to-business,accounting,164.4
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-12,Glasgow,small business,business-to-business,legal,125.01
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-02,Ripon,medium sized business,business-to-business,hardware,998.45
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-11,Nottingham,small business,business-to-business,labouring,310.2
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-08,Wincheste,medium sized business,business-to-business,labouring,181.31
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-21,Perth,large businesses,business-to-business,IT services,2645.46
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-18,Ely,large businesses,business-to-business,accounting,2584
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-14,Preston,medium sized business,business-to-business,office supplies,4072.59
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-23,Bath,medium sized business,business-to-business,accounting,2328.06
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-26,Kingston upon Hull,medium sized business,business-to-business,technology implementation,1757.35
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-09,Derby,small business,business-to-business,labouring,114.02
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-17,Truro,small business,business-to-business,legal,1311.4
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-09,London,medium sized business,business-to-business,plastic,826.72
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-06,Coventry,medium sized business,business-to-business,software,1041.85
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-21,Belfast,medium sized business,business-to-business,IT services,550.14
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-03,Wells,small business,business-to-business,legal,1874.39
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-07-02,Swansea,small business,business-to-business,technology implementation,1087.52
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-28,Salisbury,small business,business-to-business,hardware,279.86
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-03,Bath,medium sized business,business-to-business,plastic,4030.6
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-17,Belfast,large businesses,business-to-business,masonry materials,1987.02
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-04,Bath,large businesses,business-to-business,plastic,69.19
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-21,Cardiff,small business,business-to-business,labouring,1415.88
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-15,Inverness,medium sized business,business-to-business,hardware,3039.3
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-01,Bradford,small business,business-to-business,technology implementation,405.26
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-02,St Asaph (Llanelwy),small business,business-to-business,plastic,1776.18
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-05,Lichfield,medium sized business,business-to-business,labouring,2964.5
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-10,Birmingham,small business,business-to-business,plastic,3801.6
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-29,Norwich,medium sized business,business-to-business,software,461.1
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-27,Manchester,small business,business-to-business,masonry materials,918.82
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-30,Portsmouth,large businesses,business-to-business,IT services,476
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-23,Plymouth,medium sized business,business-to-business,IT services,948.42
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-12,Armag,medium sized business,business-to-business,masonry materials,633.3
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-11,Wells,small business,business-to-business,plastic,3381.77
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-29,Belfast,medium sized business,business-to-business,accounting,256.64
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-03,Lisburn,small business,business-to-business,office supplies,655.58
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-05,Cambridge,small business,business-to-business,plastic,2651.28
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-08,Bath,small business,business-to-business,accounting,492.42
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-19,Hereford,medium sized business,business-to-business,accounting,1230.12
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-23,Glasgow,small business,business-to-business,labouring,852.72
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-03,Bristol,large businesses,business-to-business,technology implementation,2912.64
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-18,London,small business,business-to-business,masonry materials,2379.24
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-26,Liverpool,large businesses,business-to-business,masonry materials,161.33
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-22,St Davids,medium sized business,business-to-business,electronics,1584.44
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-09,Glasgow,small business,business-to-business,labouring,211.89
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-14,Stirling,large businesses,business-to-business,accounting,3840
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-01,Cambridge,medium sized business,business-to-business,technology implementation,2816.03
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-07,Cambridge,small business,business-to-business,accounting,1300.68
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-02,Portsmouth,large businesses,business-to-business,hardware,1792.62
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-15,Armag,medium sized business,business-to-business,software,193.34
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-27,Stirling,large businesses,business-to-business,hardware,3409.1
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-06-29,Bradford,medium sized business,business-to-business,plastic,315.32
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-24,London,small business,business-to-business,IT services,310.39
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-24,Salford,large businesses,business-to-business,office supplies,1318.1
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-13,Stoke-on-Trent,large businesses,business-to-business,labouring,2287.3
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-31,Worcester,small business,business-to-business,plastic,602.2
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-09,Lichfield,large businesses,business-to-business,electronics,4704
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-07,Perth,small business,business-to-business,office supplies,4134.24
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-01,Wolverhampton,medium sized business,business-to-business,technology implementation,2822.76
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-02-04,Wincheste,medium sized business,business-to-business,software,1840.32
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-05-09,Preston,medium sized business,business-to-business,office supplies,379.56
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-04-28,Nottingham,large businesses,business-to-business,plastic,1161.2
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-03,York,large businesses,business-to-business,technology implementation,261.92
3884b3b4-881f-43fa-a801-c4ec459fb8dd,2021-03-11,Brighton and Hove,small business,business-to-business,plastic,307.23
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-12,Preston,medium sized business,business-to-consumer,ebooks,2719.7
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-25,St Albans,small business,business-to-consumer,bbq,1092.24
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-21,Newport,large businesses,business-to-consumer,cups and mugs,931.2
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-25,Cambridge,medium sized business,business-to-consumer,tables,3473.19
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-15,Plymouth,medium sized business,business-to-consumer,laptops,689.68
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-23,Exeter,medium sized business,business-to-consumer,camping stove,1634.16
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-22,Wakefield,large businesses,business-to-consumer,glassware,930.58
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-14,Chester,medium sized business,business-to-consumer,luggage bags,803.68
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-18,Chelmsford,small business,business-to-consumer,long life food,1748.5
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-03,Aberdee,medium sized business,business-to-consumer,football,1550.4
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-01,Westminster,large businesses,business-to-consumer,dolls,4355.4
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-23,Preston,small business,business-to-consumer,camping stove,1447.47
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-01,Truro,large businesses,business-to-consumer,torch,4279.9
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-06,Gloucester,medium sized business,business-to-consumer,remote controlled cars,419.78
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-07-03,Brighton and Hove,medium sized business,business-to-consumer,womens fashion,689.4
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-08,Wakefield,large businesses,business-to-consumer,holdall bags,2541.7
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-11,Chelmsford,medium sized business,business-to-consumer,hiking boots,1820.8
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-19,Exeter,medium sized business,business-to-consumer,house plants,328.44
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-14,Armag,small business,business-to-consumer,mats and rugs,1278.36
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-02,Portsmouth,small business,business-to-consumer,video games,1839.2
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-23,Cardiff,medium sized business,business-to-consumer,hiking boots,2659.28
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-09,Inverness,small business,business-to-consumer,cups and mugs,1631.7
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-13,Preston,small business,business-to-consumer,cutlery,1024.38
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-06,Glasgow,medium sized business,business-to-consumer,ebooks,3345.86
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-19,Bristol,medium sized business,business-to-consumer,womens fashion,2020.62
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-01,Perth,large businesses,business-to-consumer,inflatable pool,1368.48
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-20,Canterbury,medium sized business,business-to-consumer,holdall bags,3374.7
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-07-04,London,small business,business-to-consumer,camping stove,165.57
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-18,Derby,medium sized business,business-to-consumer,luggage bags,2602.02
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-26,Londonderry,small business,business-to-consumer,womens fashion,3314.43
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-29,Carlisle,medium sized business,business-to-consumer,desks,1616.37
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-27,Brighton and Hove,small business,business-to-consumer,hiking boots,900
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-30,Brighton and Hove,medium sized business,business-to-consumer,inflatable pool,478.18
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-09,Ely,small business,business-to-consumer,video games,1869.15
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-14,Truro,small business,business-to-consumer,ebooks,536.66
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-07,York,large businesses,business-to-consumer,basketball,60.53
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-29,Peterborough,medium sized business,business-to-consumer,hardback books,584.1
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-17,Wells,small business,business-to-consumer,mats and rugs,978.96
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-16,Cambridge,small business,business-to-consumer,action figures,3424.32
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-13,Leeds,large businesses,business-to-consumer,torch,905.45
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-14,Leeds,medium sized business,business-to-consumer,rugby,825.24
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-01,Canterbury,medium sized business,business-to-consumer,cricket,548.95
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-19,Armag,medium sized business,business-to-consumer,glassware,319.08
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-27,St Asaph (Llanelwy),small business,business-to-consumer,mats and rugs,2613.28
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-31,Gloucester,medium sized business,business-to-consumer,football,1549.98
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-29,Stoke-on-Trent,medium sized business,business-to-consumer,video games,2950.1
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-07,Edinburgh,large businesses,business-to-consumer,long life food,2716.28
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-01,Stoke-on-Trent,large businesses,business-to-consumer,desks,107.43
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-09,Sheffield,large businesses,business-to-consumer,bbq,584.76
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-07-04,Aberdee,medium sized business,business-to-consumer,laptops,990.22
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-07,St Davids,large businesses,business-to-consumer,cups and mugs,345.67
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-13,Stoke-on-Trent,large businesses,business-to-consumer,video games,4392.72
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-01,Coventry,small business,business-to-consumer,holdall bags,417.46
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-24,Glasgow,small business,business-to-consumer,mats and rugs,767.2
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-29,Newry,small business,business-to-consumer,rugby,2511.2
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-15,Sheffield,large businesses,business-to-consumer,cricket,360.55
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-21,Stirling,medium sized business,business-to-consumer,mens fashion,2215.38
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-03,Preston,small business,business-to-consumer,computers,1841.08
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-01,Brighton and Hove,small business,business-to-consumer,dolls,555.02
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-12,London,small business,business-to-consumer,mens fashion,719.9
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-14,Worcester,small business,business-to-consumer,computers,1419.85
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-09,Newcastle upon Tyne,small business,business-to-consumer,holdall bags,360.9
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-14,Brighton and Hove,large businesses,business-to-consumer,cutlery,3923.6
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-09,Preston,medium sized business,business-to-consumer,story books,292.6
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-03,Ripon,large businesses,business-to-consumer,cups and mugs,101.88
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-31,Lancaster,medium sized business,business-to-consumer,womens fashion,2055.5
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-04,Wells,small business,business-to-consumer,mats and rugs,1933.76
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-21,Lincoln,large businesses,business-to-consumer,long life food,1237
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-05,Preston,medium sized business,business-to-consumer,sofas,1799.3
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-12,Lincoln,small business,business-to-consumer,action figures,802.38
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-06-09,Preston,medium sized business,business-to-consumer,remote controlled cars,2369.84
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-14,Exeter,medium sized business,business-to-consumer,basketball,1326.7
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-20,Lichfield,small business,business-to-consumer,cups and mugs,2536.38
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-06,St Davids,small business,business-to-consumer,remote controlled cars,1890.27
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-24,Newry,medium sized business,business-to-consumer,house plants,1831.92
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-29,Edinburgh,small business,business-to-consumer,camping tent,2831.08
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-15,Peterborough,medium sized business,business-to-consumer,torch,17.6
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-09,Londonderry,small business,business-to-consumer,glassware,2966.24
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-04-21,Derby,medium sized business,business-to-consumer,laptops,168.94
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-15,Wincheste,large businesses,business-to-consumer,luggage bags,3288.39
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-05-13,Liverpool,medium sized business,business-to-consumer,televisions,1775.76
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-02-08,Portsmouth,small business,business-to-consumer,tables,218.4
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-26,Chichester,medium sized business,business-to-consumer,cricket,475.94
d12c20d2-2abd-46f2-babd-984eb96a6576,2021-03-13,Gloucester,large businesses,business-to-consumer,holdall bags,738.1
